size,bedrooms,bathrooms,age,garage,neighborhood,school_rating,price
3491,4,1,65,3,East,2,1173133
4476,2,3,17,3,West,1,1529161
1021,2,3,15,1,West,10,477700
4875,3,2,14,1,Central,5,1644702
4490,4,1,81,2,South,3,1428752
3698,1,1,29,1,Central,2,1132199
2717,2,3,0,1,East,6,1006144
3713,2,3,11,0,Central,9,1287722
2197,5,1,57,1,North,9,841733
3043,3,1,34,3,West,10,1061489
1682,4,2,27,1,East,10,715337
1663,4,1,97,2,Central,8,552991
3160,3,2,98,2,East,3,991812
3604,3,2,23,1,Central,3,1249098
4767,5,2,34,3,North,7,1703296
4565,4,1,13,2,Central,6,1585565
2891,4,2,49,0,South,10,1023100
2251,1,3,71,1,Central,2,676168
4213,3,2,9,2,South,5,1465952
3500,4,3,62,1,West,10,1216934
3338,5,1,11,2,West,5,1276030
1297,2,3,0,3,South,3,616961
2418,4,1,29,1,Central,5,914368
1964,1,3,58,3,South,9,647221
1688,2,2,82,0,Central,2,510769
2079,1,3,80,1,West,10,609822
2797,1,2,73,2,East,9,819539
1553,3,3,10,3,Central,10,707185
1715,3,3,45,2,South,10,694407
4083,5,3,1,3,East,10,1584599
4016,4,1,38,0,South,1,1352414
2261,4,1,67,1,Central,3,785298
4820,1,3,76,3,West,4,1458662
2212,5,2,77,3,South,9,841301
4928,3,3,37,3,North,1,1671513
1421,3,2,30,1,North,3,588877
3258,4,3,97,1,North,1,1077574
1856,3,2,26,0,South,8,715567
2676,3,2,67,3,Central,1,901376
2310,5,3,36,3,North,1,997132
4639,3,1,97,1,West,4,1393821
2259,2,2,28,2,North,5,807803
4284,5,2,47,2,North,3,1518025
1839,1,2,65,3,East,9,565730
2006,4,1,89,0,North,3,660075
1159,2,2,36,0,West,4,428080
1836,2,1,8,3,South,8,701676
4292,3,1,78,1,North,3,1312345
3937,2,3,96,0,South,4,1184683
3036,2,3,35,3,South,5,1062794
3306,1,2,30,0,East,9,1034018
1422,2,3,72,2,Central,5,493250
2589,3,1,46,2,South,8,893477
4803,1,1,98,2,East,3,1348571
3864,5,1,49,2,Central,9,1363175
1671,4,2,90,0,South,4,586096
3344,2,3,48,3,South,7,1126071
4170,2,2,93,3,Central,1,1257053
1468,2,3,53,1,East,8,539932
3041,1,2,74,0,East,5,880314
3491,1,1,51,0,North,7,1016109
3551,2,3,73,2,South,4,1128515
4362,3,2,46,0,North,5,1421551
3545,2,1,2,3,Central,3,1216872
3806,3,3,95,3,Central,4,1227165
2855,2,2,49,3,East,5,947739
1589,1,3,4,3,Central,5,635717
1983,5,1,88,1,East,9,712347
2386,1,1,52,2,East,5,711280
3156,3,2,82,3,South,8,1015519
2287,4,1,73,3,Central,1,807274
2211,4,1,41,1,East,4,817800
1857,2,2,84,2,North,10,574740
1918,3,3,91,3,Central,7,663546
3002,4,1,23,3,Central,1,1107129
1195,4,2,51,2,Central,7,526676
1294,4,3,84,1,West,9,516241
3715,5,2,8,1,East,8,1415959
4182,2,3,68,0,North,9,1305179
3448,3,1,47,1,Central,9,1136598
1144,3,1,30,2,East,1,480056
3128,4,3,44,2,West,4,1163095
1549,3,1,13,2,West,7,631482
3563,1,1,21,2,West,3,1134541
4000,3,1,49,1,North,2,1290896
3190,2,1,37,3,Central,9,1044954
4829,3,1,87,3,Central,9,1476920
2887,2,2,50,2,North,6,948956
3440,1,2,74,1,South,3,1012308
1200,5,2,99,2,North,9,499595
3819,2,2,32,3,East,1,1266757
2852,2,1,85,3,West,6,849159
1568,2,2,73,0,South,3,486635
3741,4,2,54,1,North,9,1287360
4719,1,2,28,0,West,1,1463412
2532,5,2,31,2,North,5,1021341
4215,1,1,22,3,Central,10,1336732
1931,1,1,57,3,South,1,580270
3052,5,1,84,0,North,3,1034218
4185,3,2,77,2,North,9,1322016
3985,2,2,86,3,West,10,1205388
1597,4,3,54,3,East,3,700745
3807,4,3,14,0,South,4,1401639
2213,4,3,85,1,West,7,801110
2222,1,2,73,3,Central,4,650924
2817,2,1,55,2,West,1,894639
4425,1,1,85,0,Central,8,1242627
1332,5,1,31,0,West,5,626588
4883,4,3,12,0,Central,8,1737664
3718,3,3,73,2,North,9,1220790
2762,1,2,91,1,South,2,768588
3968,4,2,66,3,Central,10,1357793
2288,1,1,56,1,East,5,672009
2659,4,2,64,0,Central,5,921983
2452,2,3,99,2,South,4,746077
2534,2,1,81,3,Central,10,752802
4991,4,3,0,3,South,9,1822664
1930,3,1,72,2,East,4,632053
1862,3,2,2,3,West,6,798115
4430,3,1,80,1,East,7,1350546
3048,2,2,39,2,West,7,1009467
1428,5,2,60,3,South,2,655308
4623,2,2,63,0,North,5,1427833
2602,1,2,82,3,South,9,756805
3946,1,2,57,0,West,7,1184369
1373,4,3,47,3,East,1,634356
1826,1,2,97,2,North,8,484553
2678,3,3,31,3,South,6,1019359
1795,4,3,61,3,North,7,744169
1350,1,1,47,0,East,3,387858
1982,1,1,87,1,Central,4,504987
3337,1,3,8,0,South,1,1129630
3947,2,2,0,1,West,3,1344601
1502,2,2,93,0,West,6,430263
3588,3,3,21,0,North,10,1270696
2443,5,3,15,3,North,3,1075908
1934,4,3,39,2,Central,3,821600
2613,5,3,69,2,Central,4,1002545
1242,2,2,77,3,East,5,402503
1651,1,1,23,2,Central,3,550497
1958,1,2,74,1,West,2,566417
1784,4,3,48,0,South,10,737894
4096,1,3,83,2,East,9,1226340
3981,5,2,62,2,South,4,1390618
1420,5,3,83,2,Central,5,622127
1673,3,2,4,0,East,5,698353
3150,1,2,79,1,East,8,900912
1333,1,3,93,3,South,5,390968
1867,2,1,0,3,Central,5,728503
4587,4,1,65,2,West,9,1498029
2238,3,2,41,2,West,5,821690
3707,1,2,58,0,Central,4,1109567
1497,4,1,87,3,Central,4,529329
4884,5,1,17,1,North,2,1714409
3804,3,1,55,3,North,4,1240965
2714,1,2,46,1,West,2,837354
2498,2,1,62,2,East,3,768711
2217,5,1,21,2,West,10,928271
1863,2,1,62,1,Central,8,570116
4121,1,2,73,0,West,2,1196575
1937,3,1,4,3,East,2,779809
3548,2,3,59,0,Central,5,1127910
3341,3,1,47,1,West,7,1092130
3779,5,3,69,1,West,3,1345717
3721,2,2,82,3,Central,4,1143816
4099,1,3,10,3,East,10,1379246
2514,1,2,82,1,East,5,710785
4935,2,3,69,1,Central,1,1552155
3480,1,1,43,3,West,2,1060953
1253,4,3,18,3,Central,9,658476
3189,5,1,58,1,South,1,1127416
1852,3,1,33,1,West,7,680477
3396,3,3,55,3,Central,2,1181470
4316,5,1,40,2,Central,3,1523561
2421,3,1,1,1,North,9,919969
2191,5,3,45,1,Central,8,918710
3904,2,3,61,2,Central,6,1261373
4179,1,1,94,2,West,3,1170701
1687,1,1,23,2,North,9,555477
1487,4,1,74,0,Central,5,529138
1773,4,2,85,0,East,6,616074
1419,5,2,59,0,North,3,609356
1538,4,1,58,1,East,9,594662
1401,3,1,16,1,Central,3,585566
3692,5,2,94,0,South,10,1237564
2439,4,3,6,2,South,6,1021534
4252,2,3,95,0,East,5,1281661
2366,2,1,47,2,East,2,771323
4105,2,3,75,2,East,2,1284267
4940,5,2,98,1,Central,2,1601840
3075,4,1,24,3,South,10,1142042
3724,1,1,94,1,North,5,1009762
1601,4,1,43,3,West,3,644836
1774,3,3,48,3,West,9,702575
2104,4,3,3,3,South,10,936365
2025,5,2,23,3,West,9,892650
3689,1,2,7,3,West,8,1239524
4610,1,3,67,3,Central,5,1426139
3282,3,3,11,3,East,5,1240562
3274,1,3,75,1,Central,1,990135
3794,1,3,51,2,Central,1,1190672
4416,4,2,84,2,West,5,1433985
1147,3,3,34,2,Central,2,533433
3037,3,2,3,0,Central,7,1116294
3380,2,3,3,2,South,6,1209847
1183,2,1,9,3,West,6,488245
2714,4,1,14,0,East,2,1011731
4097,4,3,96,3,North,3,1354086
1033,3,3,42,3,West,5,492864
2512,1,1,57,2,West,10,734036
2743,5,3,92,2,Central,5,1007208
4247,2,1,66,3,West,6,1303929
4424,2,1,49,1,North,8,1368713
4989,4,2,33,0,West,3,1691447
4421,3,2,37,0,South,8,1470804
3590,1,2,51,1,South,8,1096845
3666,5,1,42,0,East,4,1286878
1674,4,1,31,2,West,7,684838
3768,2,2,46,3,Central,7,1230613
2628,4,1,63,3,East,1,916058
2712,3,3,22,2,Central,3,1027889
3529,3,3,8,2,North,4,1303988
4434,1,1,25,2,West,8,1379734
4450,3,3,18,1,West,6,1550032
4000,5,1,78,3,South,8,1354949
2199,4,2,77,0,North,2,773659
1369,1,2,48,1,Central,1,433568
2363,1,1,18,0,South,6,748245
3584,4,1,0,2,East,5,1315323
3869,5,3,3,1,West,3,1498966
4391,2,2,68,3,Central,1,1371274
1801,5,1,10,0,Central,10,806426
3597,4,1,84,2,North,8,1159994
2848,2,2,22,3,East,1,1009332
4525,1,1,56,3,East,4,1365226
4150,1,3,90,0,West,10,1202988
3951,2,1,88,1,West,1,1153836
3235,5,2,16,0,West,8,1257950
1009,1,2,23,0,West,8,362069
1551,2,3,21,3,East,6,649660
1303,5,1,12,0,West,5,648127
4942,1,3,25,1,East,10,1573045
4830,4,2,40,1,North,9,1629118
2907,1,2,85,1,North,10,827861
2583,3,2,94,2,East,1,822997
4533,1,2,94,3,North,10,1320968
2083,5,1,46,2,North,7,833783
2944,5,2,94,3,Central,8,1029400
3047,2,2,25,1,Central,4,1039503
2582,1,3,80,3,East,6,793080
2636,1,1,12,2,East,6,862017
2669,5,2,67,2,Central,5,987518
2018,3,2,20,2,Central,7,798452
2352,2,2,28,2,West,9,833994
2095,2,1,24,2,Central,6,733860
2201,1,3,4,0,East,5,798418
2641,4,3,3,1,Central,3,1094339
1270,5,1,33,2,West,5,607273
3450,2,1,91,2,South,9,1009527
4251,4,1,14,2,Central,5,1502155
3275,2,1,88,1,East,2,942602
1686,5,2,81,1,West,6,668443
2608,2,1,79,3,South,2,787844
1473,3,1,87,3,North,6,470987
4729,1,3,5,2,North,1,1574497
3616,3,1,37,3,East,1,1222130
4653,3,2,49,3,West,7,1545864
4163,2,3,10,0,North,1,1418413
2045,2,1,8,3,East,2,752893
2912,4,2,32,0,East,2,1075234
2002,2,2,70,0,Central,5,622758
3474,4,1,50,3,Central,3,1193464
3293,4,1,6,0,East,6,1215077
3569,2,2,97,1,East,1,1055187
1597,3,1,61,2,Central,10,556149
2105,5,1,12,2,West,3,914306
2487,1,3,86,1,Central,9,718149
1664,2,1,78,3,Central,5,493869
2846,1,2,74,2,North,6,841561
4853,4,1,48,1,East,2,1603817
4357,4,1,16,3,South,9,1527974
3318,5,1,21,1,East,7,1240104
2455,5,1,33,2,Central,7,965992
1591,5,3,55,0,Central,5,709952
4581,4,1,12,3,West,8,1612809
4737,4,3,17,0,Central,1,1686381
3498,4,3,7,0,West,9,1322226
1211,4,3,93,0,West,7,468992
3770,5,3,41,2,Central,5,1414779
3182,3,3,87,2,North,5,1041446
3950,5,1,8,1,Central,5,1459106
3023,2,3,29,0,North,8,1034258
1792,2,3,69,0,Central,9,594940
2007,5,3,43,0,North,10,854331
3180,1,1,73,0,Central,9,881998
2047,2,3,66,3,East,8,694924
2888,5,2,72,2,South,9,1052197
4069,2,3,22,3,South,8,1396452
2697,2,3,10,0,South,5,976715
1140,2,3,23,2,South,4,508538
4218,1,3,96,0,Central,2,1220049
3030,3,1,26,1,Central,4,1040853
1828,3,1,43,0,Central,2,641313
3435,5,2,96,1,West,1,1157555
4058,5,2,23,0,West,6,1482560
3408,5,2,31,1,East,5,1283040
2196,3,1,61,3,East,8,744841
3749,1,2,12,2,West,6,1222604
1360,5,1,1,3,West,8,707201
3105,3,3,87,2,South,1,1027146
1673,5,1,34,0,Central,1,707209
4796,4,3,88,0,West,6,1552550
4864,1,3,19,2,Central,6,1586423
4722,1,2,38,1,East,1,1466631
4413,3,3,72,1,North,7,1433095
4819,4,1,73,3,East,1,1559559
3183,4,2,63,1,West,2,1106114
3637,2,2,74,3,West,4,1139672
1203,4,1,46,3,East,3,536132
1391,1,3,26,1,Central,6,515436
4438,3,3,25,1,South,10,1523346
3390,5,1,38,0,East,3,1217626
3743,4,3,16,2,West,9,1408551
1327,2,1,48,0,North,5,422235
3235,2,1,73,0,South,6,948546
1341,3,3,0,2,West,5,657271
4918,2,2,64,1,West,1,1523920
4035,1,2,27,3,West,5,1300158
3078,3,2,2,0,Central,10,1139363
2844,2,2,46,3,Central,10,944080
2864,1,3,6,2,East,8,1015031
4425,5,1,1,0,West,8,1604976
4624,1,2,86,0,North,2,1329041
3216,5,1,4,3,East,5,1266224
4230,3,2,29,2,South,4,1445739
4801,5,3,21,2,West,4,1755410
2835,5,2,27,0,North,10,1113884
3899,5,1,40,3,West,8,1393871
4957,5,1,2,0,West,1,1773097
4787,4,1,62,3,West,8,1571605
1008,3,1,88,0,Central,1,313851
4018,2,2,61,0,Central,7,1240547
3147,3,2,4,2,Central,7,1158164
2869,1,2,81,2,West,7,819054
2386,2,2,8,3,East,6,889702
2918,4,1,35,0,South,9,1044701
3570,4,2,20,1,Central,8,1306887
1278,1,3,95,2,West,4,358411
3573,2,1,23,2,Central,4,1171757
3463,2,1,57,2,South,5,1077420
3404,2,1,22,2,South,10,1125456
4794,3,2,12,1,North,10,1638511
1240,3,2,23,0,North,1,538718
2054,4,2,30,1,South,2,823559
4782,2,3,92,1,West,7,1459561
4848,2,3,16,0,South,2,1609095
3841,5,3,66,1,South,1,1365113
3094,2,3,84,1,West,4,955977
4551,3,3,41,3,South,4,1545762
3838,3,2,46,3,North,5,1291290
4110,3,1,63,0,West,6,1278253
2664,5,3,99,2,East,10,960976
2810,4,1,28,3,South,10,1043504
3403,1,1,56,1,North,10,991252
2352,5,3,13,3,East,1,1050915
1440,5,2,12,0,South,4,727129
3313,3,2,93,2,East,9,1032322
3298,5,1,56,2,East,2,1185654
4768,5,1,46,1,West,5,1637116
1634,3,1,21,2,South,5,638387
1876,3,3,68,2,Central,4,691081
2805,2,3,78,0,North,1,874707
1165,5,2,66,0,East,2,530804
1846,1,1,2,2,South,6,640253
4172,5,2,53,1,Central,3,1473874
1372,1,3,4,2,West,1,572170
3363,2,3,58,2,Central,4,1102226
4335,3,2,91,0,West,3,1331365
4596,4,3,38,0,Central,5,1599500
3922,4,3,81,2,East,7,1327592
3359,5,2,94,0,North,10,1124475
4467,2,2,47,3,South,9,1434316
2466,5,2,94,1,North,9,873902
2985,2,1,29,3,Central,6,995496
2514,2,2,82,3,West,7,789656
2803,3,2,61,1,West,3,941730
4716,4,3,35,3,Central,6,1666128
3791,1,3,39,0,West,6,1197867
4168,1,2,25,3,West,2,1349291
2986,4,2,39,0,West,7,1075470
3973,5,3,69,3,Central,6,1426978
3153,3,2,82,0,Central,10,984859
1224,3,1,11,2,Central,1,544368
2498,5,1,84,1,North,1,880621
4058,5,1,50,2,East,10,1426299
4455,2,3,27,3,Central,7,1492574
4456,3,1,25,2,South,2,1491150
1280,2,3,13,2,Central,2,570272
1803,1,1,73,3,North,5,504175
4755,4,3,80,1,East,10,1560015
1718,2,3,88,0,North,3,522263
1417,1,3,75,2,West,2,444129
2690,3,3,94,0,Central,10,851515
2692,1,2,83,3,South,8,783170
3967,1,1,93,2,Central,10,1107345
3512,4,2,33,2,South,10,1277402
4167,2,2,27,2,East,8,1381688
3449,5,2,13,1,Central,6,1319024
4576,5,3,38,2,North,3,1655584
2706,5,2,84,2,South,4,965260
2929,2,3,69,2,South,4,944137
1427,5,2,17,0,Central,6,704173
1910,4,3,25,3,South,10,841286
2951,3,3,6,2,West,5,1140590
1511,3,1,58,2,South,2,545863
3051,3,1,43,0,East,7,1009442
1988,3,3,12,1,East,8,829769
4094,3,2,22,1,Central,2,1409263
3820,4,2,10,1,East,7,1396269
3288,1,3,31,1,North,2,1069348
2684,3,2,66,2,Central,7,908877
1766,2,1,86,3,South,6,510897
2239,1,3,6,3,East,6,834094
2828,5,2,40,0,Central,5,1087972
2440,3,1,87,0,South,6,743701
4918,5,3,26,1,South,5,1769843
1146,1,1,9,0,North,1,409741
1453,1,1,66,3,South,5,417742
2644,5,3,33,2,North,6,1079269
4248,3,3,62,0,East,4,1393415
2987,4,2,38,2,North,4,1094837
4894,2,1,49,0,South,2,1492244
3202,5,3,42,1,Central,4,1236075
3518,2,3,3,0,West,9,1231706
4532,3,2,35,1,East,5,1506720
1951,4,2,59,0,South,9,734356
2321,2,2,6,1,South,2,849609
4018,4,2,45,2,North,3,1404553
1476,3,3,12,1,Central,1,664128
2511,2,1,46,0,West,8,788504
4318,2,1,38,0,South,9,1346843
3960,5,2,86,0,East,8,1326641
4890,1,2,26,2,South,7,1546840
3640,5,1,20,0,East,8,1341914
4793,4,2,38,3,West,2,1645373
2723,4,2,49,0,East,9,984534
1199,5,2,97,1,South,4,485602
2379,4,1,15,1,North,2,914685
3164,3,1,96,2,North,6,956495
1650,4,1,10,1,East,7,706630
4660,1,3,8,1,East,6,1539179
2746,2,3,12,2,South,10,1000917
3134,5,3,11,1,Central,4,1260194
1618,5,2,81,2,West,1,649710
3314,5,1,89,0,West,4,1097829
3022,2,1,86,0,North,3,873371
2975,3,3,69,2,West,1,1008391
1082,5,2,74,1,West,6,490016
1596,3,3,90,2,West,10,561451
3184,5,3,38,3,South,2,1239331
1559,1,3,71,3,East,9,488619
2155,3,1,34,2,East,8,786671
4795,1,1,42,3,Central,6,1465894
2037,5,2,90,2,East,2,753510
1331,3,1,69,0,Central,9,447552
3545,1,2,25,1,Central,10,1127480
3060,5,3,97,0,South,6,1055635
3303,3,2,0,1,Central,10,1208329
3106,4,3,6,1,West,8,1222828
4878,1,3,81,1,West,6,1445421
3463,1,3,98,3,Central,5,1020644
1659,5,2,12,1,East,9,802020
3923,5,3,38,1,East,10,1447156
1990,5,3,58,3,South,10,852663
3341,1,2,91,0,North,5,922873
3260,2,2,51,0,Central,6,1035106
1000,5,3,21,0,East,8,589267
1493,1,3,37,2,West,9,530197
4266,1,3,38,3,East,3,1374429
2398,2,1,86,2,Central,7,693244
4240,5,3,77,2,Central,3,1473747
4568,2,1,6,1,South,6,1499618
4577,3,3,2,0,Central,8,1601946
2829,5,3,25,0,West,3,1130344
1628,3,1,81,2,South,10,528565
4062,2,1,98,0,Central,10,1147643
4751,1,2,8,2,West,3,1533216
1377,3,2,28,2,South,5,584855
3599,2,3,53,1,Central,2,1173343
4909,5,2,79,0,East,4,1621483
3314,4,3,88,2,South,7,1125796
4671,1,3,33,1,North,9,1479718
2408,5,2,99,1,West,2,840803
1890,4,3,8,0,West,5,843957
3182,5,3,57,2,North,4,1206354
2588,4,1,70,0,Central,10,861066
2266,3,2,90,0,West,7,702962
2055,1,2,55,2,West,9,628755
4017,2,3,69,0,North,6,1251579
3886,3,3,58,3,East,9,1322087
3778,2,3,44,0,West,2,1226408
4467,1,3,80,3,South,2,1344148
2208,4,2,86,2,East,3,761289
1927,4,3,47,0,North,5,773244
1458,2,2,96,0,North,6,407721
4292,4,3,24,0,Central,9,1528681
3952,5,3,80,2,North,3,1376745
3766,3,3,8,2,Central,2,1364534
1963,4,1,48,0,East,1,713517
3938,4,2,80,1,East,3,1283168
3653,4,3,14,3,West,1,1394320
3321,4,2,83,2,East,1,1103456
4228,2,2,94,3,East,8,1264995
4403,4,3,16,0,East,1,1579136
1737,1,3,6,1,West,8,667627
2541,4,3,32,2,Central,4,1003435
3539,3,2,98,2,South,2,1103227
4275,4,2,62,1,North,6,1423308
4646,3,1,39,3,North,7,1521866
4231,3,3,91,3,West,3,1362048
4452,5,2,45,0,West,5,1546357
1015,1,3,17,0,Central,5,402952
4303,4,2,7,0,Central,7,1531670
4606,2,3,60,3,East,3,1489502
4675,2,1,77,0,Central,10,1381616
1671,2,2,26,2,West,9,638205
2214,1,1,36,1,South,1,681353
2269,5,2,40,3,Central,1,933088
2532,1,1,26,1,South,3,798886
4157,5,3,83,1,Central,4,1433743
2661,4,2,69,0,West,8,922044
1674,5,3,24,1,Central,10,810654
4467,3,2,99,0,North,3,1349420
4291,4,3,87,1,West,3,1407588
3707,4,2,2,2,Central,10,1396240
3355,3,2,17,2,West,5,1196727
3079,3,2,15,3,Central,1,1128365
4705,4,3,92,2,West,3,1534137
1028,2,2,70,2,West,9,344396
1109,5,3,88,3,South,5,534381
3319,3,2,81,0,East,10,1047397
4555,3,3,76,2,Central,7,1469362
2189,4,3,93,1,North,4,770091
2985,4,3,54,0,East,10,1078637
2649,1,2,63,0,West,7,774859
3973,3,1,87,2,Central,3,1220791
1865,5,2,58,2,North,3,764329
2936,2,2,62,3,North,4,951218
3187,3,2,45,3,South,6,1099167
1797,3,1,51,2,Central,8,642435
4935,5,3,50,1,Central,9,1726774
2057,4,1,81,2,West,6,708520
2544,1,2,68,3,North,3,765490
3892,2,3,73,1,Central,7,1221392
2886,2,2,6,0,East,10,1022116
3804,3,2,55,1,West,6,1251555
1064,3,2,1,1,East,7,532240
4657,5,3,67,2,Central,5,1631918
1474,1,3,81,1,South,5,429319
2541,3,1,39,0,East,5,855802
1272,3,1,70,1,East,1,436415
3062,2,3,95,0,West,2,921687
3547,5,1,29,3,West,1,1313563
2405,5,3,51,2,North,7,975640
2868,2,2,95,2,East,6,845366
1989,1,1,24,3,North,4,650514
2856,1,1,75,3,West,10,824421
1531,1,2,52,2,South,2,493458
3158,5,1,51,2,North,10,1146029
2514,3,2,85,2,Central,10,810618
4661,2,2,47,2,North,8,1492602
3341,1,1,82,1,West,2,934089
2292,5,1,34,1,North,3,911898
1213,2,2,73,0,West,1,374713
2671,3,3,76,2,South,8,910000
4255,4,2,78,2,Central,4,1404021
3749,5,1,56,0,East,2,1288011
2501,2,1,35,3,North,3,845196
3220,3,1,12,0,Central,1,1121115
4780,2,2,87,1,West,4,1425866
1487,5,2,83,2,South,8,619431
4720,2,2,82,3,West,7,1446668
3894,3,1,73,2,South,5,1230323
1798,1,2,61,3,South,2,547839
1764,1,1,95,2,East,7,429662
2399,3,2,91,0,North,3,741554
3205,3,3,50,3,North,7,1133284
3915,5,3,3,3,North,8,1542532
4143,5,1,49,0,South,6,1430930
3542,4,2,32,3,North,10,1284632
3846,1,1,18,0,South,7,1189079
4800,3,3,4,1,Central,10,1681545
1145,5,2,27,2,East,10,628238
4978,1,3,58,1,West,2,1533986
4568,4,3,60,3,North,1,1565162
3164,1,2,2,3,East,7,1080773
2405,3,1,59,3,East,7,822564
3434,2,3,14,1,South,7,1207052
1905,2,3,79,0,East,6,601172
3543,2,1,31,1,West,3,1143790
1609,4,2,95,1,North,6,569581
3354,1,2,41,3,North,7,1073862
3216,5,2,42,0,North,10,1180897
2245,3,3,11,0,South,4,883403
2303,1,3,36,0,East,10,752923
3461,5,3,5,1,Central,9,1378772
4117,5,1,22,0,South,4,1476036
3363,4,2,2,1,South,10,1271262
4572,5,1,35,3,Central,2,1620702
3745,5,3,71,1,West,1,1327953
3877,4,2,94,1,South,8,1236431
2564,1,1,87,1,Central,7,690358
1632,5,2,82,2,West,3,650768
1781,5,1,30,2,North,3,774990
1934,5,3,20,2,West,5,910150
3574,2,3,13,1,East,10,1244592
1953,1,2,78,3,East,7,568432
3174,2,1,7,1,East,5,1081310
3229,4,3,11,3,Central,10,1267567
1633,1,3,51,3,West,4,553353
2327,3,2,15,1,North,5,891284
2193,3,2,8,3,North,4,881443
2284,3,1,69,1,Central,2,744168
1715,4,2,91,0,East,6,591917
1417,3,2,56,1,Central,9,526449
4530,4,1,22,1,Central,1,1554672
3642,5,3,23,3,Central,10,1406705
4117,2,3,10,1,North,1,1421580
4036,1,3,52,1,West,4,1250117
4251,3,3,31,1,West,8,1455332
4608,3,1,57,0,Central,9,1447621
2348,3,1,68,1,Central,2,756416
4792,3,2,52,0,South,7,1551539
2969,4,1,57,3,East,3,1027056
3109,2,3,87,3,West,3,970794
1861,1,3,28,1,North,9,645807
4024,4,2,26,1,Central,7,1427697
3550,3,1,71,2,South,9,1113248
3831,4,2,4,0,South,4,1393016
3160,2,3,11,0,South,4,1106120
3825,4,3,94,0,West,2,1244192
4283,1,3,61,2,South,8,1321783
4925,4,2,10,3,South,9,1754482
2726,5,2,91,2,East,7,959422
3828,2,3,86,3,East,9,1201273
2532,3,1,69,0,West,10,798371
1163,5,2,99,0,West,1,466356
4329,1,1,48,2,Central,2,1310438
1214,3,2,32,2,East,1,532859
3523,5,3,17,0,East,6,1353159
1426,5,3,36,0,South,1,688796
2710,2,2,19,2,Central,2,950293
3518,4,2,69,3,West,9,1216192
4053,1,2,96,1,East,8,1149245
4212,5,1,68,0,West,2,1400746
3971,1,1,35,2,West,1,1221363
3133,4,1,80,0,North,7,1014399
3538,2,3,76,3,East,5,1138632
2020,5,1,3,0,North,8,874292
1796,2,1,77,2,West,3,525768
1144,1,1,42,3,South,8,373438
2723,3,3,82,2,South,4,905284
2486,2,3,28,2,East,8,891443
3613,3,1,92,3,North,1,1111551
1035,2,2,78,1,South,9,317726
1171,4,3,0,2,West,8,658521
4960,5,3,38,3,West,10,1780767
2086,2,3,50,3,North,5,744901
3262,2,3,18,3,Central,6,1153132
4171,4,1,82,3,South,6,1348289
2461,1,2,13,2,North,7,845723
4431,1,3,92,2,West,4,1305401
1470,5,1,17,1,South,1,699982
4035,1,1,19,2,West,5,1272222
1674,4,2,56,3,West,10,677141
2819,3,3,37,2,Central,6,1021728
2135,1,3,44,2,West,3,720926
1219,1,2,14,0,South,7,456261
1084,5,2,13,0,Central,8,615786
3387,3,3,81,0,South,1,1086403
1314,3,2,14,1,North,2,588875
1158,1,1,23,1,South,7,386857
3360,5,3,64,1,North,1,1227318
1435,2,2,38,2,East,1,527892
4305,4,1,87,3,North,2,1386647
3678,5,1,24,3,East,9,1361556
1060,5,3,32,1,West,5,599118
2851,1,2,57,0,East,8,843816
3201,5,3,31,2,North,10,1253715
3496,4,1,51,3,Central,9,1216196
2377,4,2,13,2,East,9,962107
1964,3,3,20,1,Central,3,807204
3743,1,1,18,2,North,2,1190214
2847,5,2,81,3,East,6,1040090
2956,1,2,86,2,South,5,838010
3213,4,1,12,0,East,9,1168004
4474,4,3,23,1,East,4,1601223
1090,2,2,12,0,South,9,467382
1486,3,2,19,3,Central,8,655374
3750,1,2,67,2,Central,8,1125329
3210,1,3,3,0,North,7,1096202
2609,2,2,75,3,North,6,816058
4995,1,1,11,0,South,8,1558828
2198,2,1,95,0,Central,6,594792
3989,4,3,49,2,North,6,1401373
3101,2,3,84,0,South,9,961744
3309,3,2,20,2,South,2,1183890
4504,2,3,43,3,North,4,1483295
3990,3,2,69,2,East,9,1280413
3336,1,2,78,3,East,4,990477
1556,5,3,25,2,East,3,779003
2657,2,2,41,0,East,1,870979
4534,3,1,78,3,Central,3,1420930
2844,3,1,34,3,East,4,987556
3260,1,3,63,2,West,7,1008454
1670,5,2,17,1,Central,1,794458
4659,4,2,81,0,Central,9,1487283
1041,2,2,48,0,South,3,372027
2262,3,3,6,2,West,9,923718
2395,4,3,90,3,South,4,862781
3918,1,3,15,1,East,10,1304633
3544,4,1,34,3,Central,8,1247745
2831,5,2,9,0,East,4,1147689
4649,5,3,77,2,North,9,1606727
1683,1,3,36,2,East,4,584655
2651,5,3,78,3,Central,2,1018318
2385,2,1,70,2,West,1,717282
2607,5,2,16,3,South,1,1087201
3474,1,3,57,3,West,7,1098776
4710,5,3,5,0,South,7,1739219
2008,3,1,3,1,East,4,784716
3028,5,1,34,3,East,3,1158679
2607,5,3,38,1,Central,10,1057117
4216,2,3,98,2,East,1,1271629
3572,5,1,34,2,Central,2,1307963
3582,5,2,34,3,West,9,1342782
3981,2,3,60,2,East,5,1289078
1915,4,1,94,3,North,3,638398
2879,2,3,87,1,West,8,890679
3772,4,3,6,3,West,7,1448881
4497,2,3,65,3,East,4,1434834
1142,2,2,52,0,West,5,397452
3737,2,1,46,2,South,2,1177046
